"logFC","logCPM","PValue","FDR"
"TAB2",0.082777065630435,4.07403388030563,0.852552909495051,1
"CFDP1",0.0805820105198686,4.07089469380979,0.852552909495051,1
"RNF216",0.0799666093158507,4.07224483232965,0.852552909495051,1
"GPR89B",-0.0777393509445444,4.0710280354311,0.852552909495051,1
"CCS",-0.0663936156134188,4.07279081291683,0.852552909495051,1
"ACTR2",-0.0371419715338553,6.23525065501115,0.852656037549891,1
"ZFX",0.0792708226990839,4.09742358905641,0.853809345326027,1
"EHMT2",0.0686163222077823,4.09111238011205,0.853809345326027,1
"PBRM1",-0.0632004097169911,4.08868402797665,0.853809345326027,1
"SNHG1",-0.0640113156186994,6.27606385932328,0.854577289490694,1
"SDPR",0.039839849587002,8.14310228867222,0.854818437432546,1
"TSR1",0.0946008490719065,4.11401326756928,0.855034426665398,1
"GIT1",-0.0747545477939162,4.11330950459224,0.855034426665398,1
"OIP5",0.074319812815245,4.1061752385611,0.855034426665398,1
"L3MBTL2",-0.070299754074604,4.114972332347,0.855034426665398,1
"SKIV2L",0.064836317914558,4.11410831191663,0.855034426665398,1
"ESF1",-0.0639313683076817,4.11410637155894,0.855034426665398,1
"GATAD2A",-0.0638908610248015,4.11471219697503,0.855034426665398,1
"OCRL",-0.0562150837444626,4.11743739233554,0.855034426665398,1
"SNAR-C3",-0.0859075420209617,9.11082179347394,0.855278441554926,1
"HSPB11",0.0526433754948117,4.89577405381262,0.85548432443061,1
"SCAMP5",0.26830072151328,2.70924122578098,0.855638039855735,1
"CCDC130",0.265907410869922,2.70725281889427,0.855638039855735,1
"FTH1P3",0.249025789550966,2.70143371019315,0.855638039855735,1
"FBXO33",0.237374136546923,2.71665776004169,0.855638039855735,1
"KIAA2022",0.235682518986616,2.6964243166405,0.855638039855735,1
"GPR63",-0.230596958084104,2.69752271901077,0.855638039855735,1
"EP400",-0.228380024817229,2.70378339865066,0.855638039855735,1
"FAM104B",0.219380800691515,2.70451905391742,0.855638039855735,1
"FAM86A",-0.218017736792247,2.7173575788362,0.855638039855735,1
"TAF4",-0.216790492932247,2.70854120817562,0.855638039855735,1
"PPM1L",-0.215692893763001,2.71686928836259,0.855638039855735,1
"C9orf116",0.215247186937997,2.70484834438622,0.855638039855735,1
"CCDC9",0.214692134015156,2.70914726451058,0.855638039855735,1
"NCRNA00292",-0.211462396294741,2.70786734179905,0.855638039855735,1
"LIN37",0.201517057792511,2.69507524270973,0.855638039855735,1
"ZBTB38",-0.200459325081603,2.70246228173278,0.855638039855735,1
"STMN3",0.195424136160145,2.73325558613961,0.855638039855735,1
"TP53TG1",-0.193574692104267,2.68840941334788,0.855638039855735,1
"SH3BP5",-0.193173189921787,2.71831708646065,0.855638039855735,1
"ZNF776",-0.185703064749563,2.68840056327815,0.855638039855735,1
"DCLRE1B",-0.182774837744531,2.70941226619716,0.855638039855735,1
"TMCO6",-0.180227287848108,2.72364512379193,0.855638039855735,1
"EEF1E1-MUTED",0.179650622770029,2.68664163466665,0.855638039855735,1
"TRIM21",0.179103879203102,2.69969131250561,0.855638039855735,1
"TMEM150A",-0.178596138857809,2.70157618378639,0.855638039855735,1
"ZBTB45",0.173517639921042,2.70467303233797,0.855638039855735,1
"C15orf61",-0.171756893932552,2.73117008771738,0.855638039855735,1
"FBXO38",0.167638020718447,2.7168494812036,0.855638039855735,1
"UNC13A",0.15807544025107,2.72170246493473,0.855638039855735,1
"INPP5E",-0.157089908539394,2.72730468833961,0.855638039855735,1
"PHLDA1",0.15666468869848,2.70596985290877,0.855638039855735,1
"ANKS3",-0.156341468816969,2.70027739985897,0.855638039855735,1
"PTPN6",0.150426685881957,2.7022103797036,0.855638039855735,1
"GOLGA1",-0.148183593184604,2.69680316742978,0.855638039855735,1
"ZNF699",0.147969690496435,2.70150606332294,0.855638039855735,1
"TMEM25",0.146525112835926,2.69541317085127,0.855638039855735,1
"GORAB",0.142954039569723,2.69601636450177,0.855638039855735,1
"MIR15B",0.142556007899457,2.71862997569323,0.855638039855735,1
"MTBP",-0.138967534258446,2.71079367622058,0.855638039855735,1
"REL",-0.13631423150944,2.72200782537362,0.855638039855735,1
"PRR14",-0.13458961990781,2.70579474583997,0.855638039855735,1
"ATG7",-0.121959736385339,2.70525896355614,0.855638039855735,1
"TLE3",0.117712201922327,2.71272592798333,0.855638039855735,1
"RBMS2",-0.113557027470693,2.71079411829973,0.855638039855735,1
"ULK2",0.113474856293901,2.71005522838491,0.855638039855735,1
"TAPT1",0.108227523724469,2.7065894407946,0.855638039855735,1
"WDR27",-0.102119530540277,2.70881124703716,0.855638039855735,1
"SMPD1",0.101086186686784,2.71067961428482,0.855638039855735,1
"CLIP4",-0.0932130634923916,2.70766855468878,0.855638039855735,1
"HDAC1",-0.0408954734907099,6.18237978137239,0.855825289675222,1
"GATA2",-0.0694928112798987,3.89947851578639,0.856126353504946,1
"PARD3",0.0777407819900393,4.13341292947957,0.856229438047486,1
"SAMD4B",0.0678174948634866,4.13231676694468,0.856229438047486,1
"PDXDC1",-0.0630830380031149,4.13199053486411,0.856229438047486,1
"UPF1",-0.053599772222724,4.13800005325941,0.856229438047486,1
"SNORD19B",0.0519775213777601,8.48372084654478,0.856253988949329,1
"SLC29A1",-0.0730860669520846,4.49018201898321,0.856539460469166,1
"STAG2",0.0494115301860054,5.67885481442838,0.857067266001046,1
"PTK7",0.0877657783424677,4.15624061133791,0.857395591504165,1
"WDR59",-0.0789547216448428,4.15636505194522,0.857395591504165,1
"MKLN1",0.0628419937270311,4.16028859763353,0.857395591504165,1
"NCSTN",0.0443016619111795,4.86285938636354,0.857653427067786,1
"C7orf59",-0.0512287025830213,5.56276906105689,0.857779135180991,1
"TBCA",-0.0343790400386789,6.53356327552342,0.857893392915568,1
"MARCH7",-0.0445403245833456,5.2796291176948,0.858238118858835,1
"NOP10",-0.0358985051524437,6.46771436341883,0.858388747125103,1
"ZC3H14",-0.075484866254365,4.17924885470739,0.858534031743136,1
"MTG1",-0.0720061550942166,4.17604827547165,0.858534031743136,1
"DHRS7",-0.0670697938940293,4.1655735349205,0.858534031743136,1
"C5orf24",0.0643859918119024,4.16997029407828,0.858534031743136,1
"NAA35",-0.06343775885938,4.17368856759184,0.858534031743136,1
"PSMC2",-0.0526720675284835,5.16776207642555,0.858667344718288,1
"YWHAZ",-0.0304134116375372,7.17274934649471,0.858874067860776,1
"SH3GLB1",0.0418385336125653,4.92142255800513,0.858885773670539,1
"SERPINF1",0.0642290749511573,5.07142540718693,0.85900777547412,1
"OXA1L",-0.0552632179021113,5.25472387470206,0.859236880822863,1
"NDUFA1",0.0410823267200124,5.97212488628514,0.85926486999097,1
"PPAN",-0.061737318447516,4.68004602025752,0.859465587720089,1
"HSPE1",-0.0732426835986176,6.68442531806867,0.859521070061122,1
"PSRC1",-0.0839420110070464,4.19263317435957,0.859645840881225,1
"CASC4",-0.0775418836674963,4.1894587226591,0.859645840881225,1
"STAMBP",0.0761234850156772,4.18905164135139,0.859645840881225,1
"THAP4",0.0751668128454783,4.19270222534212,0.859645840881225,1
"LYPLA2",-0.0708213240110634,4.19333731779626,0.859645840881225,1
"RHOT2",-0.0632945291690213,4.19415701483247,0.859645840881225,1
"UBL7",-0.0542488770323562,4.1914475944173,0.859645840881225,1
"SNAR-D",-0.0871289232668476,6.75423968900753,0.85986208527199,1
"LOC440354",-0.0461924215112612,4.9165853963781,0.859928629042907,1
"SSR2",-0.0362976259401435,6.67086028603846,0.859992505312848,1
"ELAC1",-0.255619181701496,2.76146324152042,0.860155962612843,1
"ZNF25",0.223111097117592,2.75012086849692,0.860155962612843,1
"DOK1",-0.210484410414177,2.75007873532424,0.860155962612843,1
"HDAC6",0.210325667959659,2.74906443740518,0.860155962612843,1
"CLN5",0.207522985678865,2.77136842241642,0.860155962612843,1
"LINS",-0.205070356050237,2.74860272495914,0.860155962612843,1
"ANKRD57",0.204907752946372,2.75070663457346,0.860155962612843,1
"ZNF202",-0.201447218498167,2.75310721049655,0.860155962612843,1
"CBX2",-0.19747360274502,2.76189132217236,0.860155962612843,1
"APBB1",0.195267794180885,2.76161052242112,0.860155962612843,1
"C14orf102",-0.187364524712032,2.75740572651682,0.860155962612843,1
"CPEB4",0.183257535102475,2.76668767377796,0.860155962612843,1
"C15orf39",0.181037606542594,2.76858842713394,0.860155962612843,1
"CEP110",-0.178281808747141,2.7627082569985,0.860155962612843,1
"TSPAN12",-0.174766893490451,2.76389779084352,0.860155962612843,1
"HUS1",-0.173951155416252,2.77700024915072,0.860155962612843,1
"CERCAM",0.172791859404835,2.76237209113719,0.860155962612843,1
"CRAT",0.171627995636111,2.7617510789414,0.860155962612843,1
"KATNAL1",0.159196427481049,2.74485298063071,0.860155962612843,1
"ZNF564",0.138794291389934,2.76777625670595,0.860155962612843,1
"IQCE",-0.138424746769141,2.75449074708136,0.860155962612843,1
"LRP3",-0.138330422505473,2.75074804288224,0.860155962612843,1
"PARS2",0.137900643366022,2.75985321361934,0.860155962612843,1
"ZNF212",0.136925248415825,2.76349013778669,0.860155962612843,1
"ERICH1",0.132468733398886,2.76957164711597,0.860155962612843,1
"NFKBIL1",0.129202605747598,2.76656580564312,0.860155962612843,1
"FAM65A",-0.12335346225944,2.76153868674685,0.860155962612843,1
"NIPAL3",-0.116739219474296,2.76041470504308,0.860155962612843,1
"PTPN23",-0.116054387923485,2.76726562712845,0.860155962612843,1
"RBM4B",0.11366746392392,2.75486126904133,0.860155962612843,1
"ANKRD10",0.106361679395493,2.75870043938931,0.860155962612843,1
"ZNF607",-0.0954029453758171,2.75922328731367,0.860155962612843,1
"SMG5",0.0635954635794349,4.21042662420315,0.86073204277722,1
"FBXO18",-0.0635481069690721,4.21659043171302,0.86073204277722,1
"MAL2",0.0630098216886156,4.76272867494547,0.861388729984441,1
"TTLL12",-0.066401459371014,4.19403226389412,0.86162512781456,1
"SREK1",-0.0611284197255268,4.23338173215769,0.861793607003616,1
"C22orf13",0.0572551005146342,4.23213157198963,0.861793607003616,1
"TAX1BP3",0.0632620749973763,4.7915643459411,0.861914368635967,1
"SNX6",-0.0526593175266841,4.95068959830122,0.862233448082697,1
"SNORA44",-0.0277191580135535,11.819229384134,0.862408760625182,1
"PSMA7",0.0338585491548283,7.43364915243363,0.862794988830734,1
"JAM3",-0.0745059920009645,4.25252880222751,0.862831452492395,1
"HCCS",0.0678141986401597,4.25599300023444,0.862831452492395,1
"SPOP",-0.0633030701155916,4.25033359509147,0.862831452492395,1
"EED",-0.0523584739373996,4.24550493203694,0.862831452492395,1
"CTSA",0.046102337595064,4.25121196935854,0.862831452492395,1
"THOP1",-0.0688391286184699,4.98910309012129,0.863060191596344,1
"CPNE1",0.0720819014226708,4.26459904526345,0.863846450885898,1
"MRPL53",0.05796173292493,4.26628527684265,0.863846450885898,1
"GLT8D1",-0.0489823250156187,4.26804830903448,0.863846450885898,1
"TXNL1",0.0373310613085275,6.07956308770754,0.864027576196986,1
"ACVR2A",0.208576038311127,2.80435781386423,0.864275438672617,1
"DCAKD",-0.205621252039462,2.81857149847343,0.864275438672617,1
"RRP15",-0.198421826700068,2.8087878674212,0.864275438672617,1
"C17orf48",0.198021415680312,2.80774598971951,0.864275438672617,1
"KIAA1919",0.197767592189714,2.82377550072786,0.864275438672617,1
"CCNYL1",-0.19687486859186,2.80715215986243,0.864275438672617,1
"TYSND1",0.194129281343003,2.8152167551766,0.864275438672617,1
"PDIK1L",-0.191422380408934,2.79822210091495,0.864275438672617,1
"TDRD7",-0.18942445160969,2.80159020008533,0.864275438672617,1
"FAM108A1",0.187790986433007,2.80094824958788,0.864275438672617,1
"PIF1",-0.186653042255743,2.81753848652551,0.864275438672617,1
"C10orf88",-0.186353517265804,2.8092551356667,0.864275438672617,1
"TMEM110",0.18564372133509,2.82360683658549,0.864275438672617,1
"ZNF407",-0.180667440600785,2.82316773307871,0.864275438672617,1
"ATP5S",-0.178825149595328,2.80313375739763,0.864275438672617,1
"PLD2",-0.177176603218291,2.79017983051534,0.864275438672617,1
"LIN7B",0.1768920146107,2.79263415395949,0.864275438672617,1
"XPA",-0.176447999904139,2.81755212629235,0.864275438672617,1
"LOC729080",-0.175887788748333,2.80736022431174,0.864275438672617,1
"RUFY2",0.166852417597204,2.8090605954218,0.864275438672617,1
"TUB",0.165245117369457,2.79889353413517,0.864275438672617,1
"RAB3D",0.164550190408961,2.79360066206547,0.864275438672617,1
"C8orf38",-0.163086317951112,2.79499009481347,0.864275438672617,1
"NCRNA00201",-0.148258598911258,2.81269015861325,0.864275438672617,1
"KRT10",-0.135452756052091,2.79582181639387,0.864275438672617,1
"C17orf56",-0.133587413387866,2.81480899279792,0.864275438672617,1
"ZNF28",0.132460027743296,2.81619760059615,0.864275438672617,1
"IFT74",-0.132406637540693,2.82173175882782,0.864275438672617,1
"RAB3IP",0.130958945003885,2.82014375562497,0.864275438672617,1
"SNIP1",0.128270969808093,2.81704553621988,0.864275438672617,1
"ZNRF3",-0.127487952913437,2.82468496934952,0.864275438672617,1
"ITPRIPL2",-0.125287295237118,2.80984869715825,0.864275438672617,1
"PIGV",-0.122974813510758,2.81681253941214,0.864275438672617,1
"ZNF668",-0.122161022755078,2.82085082089815,0.864275438672617,1
"TMCC1",0.118864730768685,2.82070713823281,0.864275438672617,1
"MCTP1",0.115822496865026,2.81600556581388,0.864275438672617,1
"DCP1B",-0.114655056588575,2.8055162573342,0.864275438672617,1
"ZNF187",0.113453946246515,2.81153924070932,0.864275438672617,1
"ANKS1A",-0.110190148346464,2.82049287348225,0.864275438672617,1
"HGSNAT",-0.104697922614103,2.81192232039243,0.864275438672617,1
"MFSD8",0.104318392867027,2.80729526480193,0.864275438672617,1
"POLI",0.104303263426565,2.81825642555226,0.864275438672617,1
"ZNF277",0.0979309836415536,2.81631466587517,0.864275438672617,1
"LOC731275",-0.0965093528307963,2.81553129603633,0.864275438672617,1
"LSM11",-0.0948139342700553,2.81349278110592,0.864275438672617,1
"H2AFX",-0.0563393133191653,5.32830089782477,0.864319858809549,1
"SNORD42B",-0.0360686690221536,11.5815791195541,0.864356453072478,1
"SF3B3",-0.0613933258303263,4.28235463898967,0.86483942962062,1
"MKRN2",0.0538777515790546,4.28629881832974,0.86483942962062,1
"OTUD4",-0.0534600556654823,4.28728316869706,0.86483942962062,1
"DYRK1A",-0.0465168163463931,4.283985148973,0.86483942962062,1
"HOXC10",0.0482743916953984,5.35255248916788,0.864931664302485,1
"GANAB",0.0360336560786431,6.29908241738475,0.865772192775893,1
"SACM1L",-0.0623852192259988,4.3117315153844,0.865811174768751,1
"VTA1",-0.0482606975378749,4.9702079602456,0.865843446808997,1
"SAR1A",0.0464666974206437,5.32079448750078,0.865958403011306,1
"U2AF2",0.0537006037843851,5.84056291489235,0.866232698020815,1
"TMEM41B",-0.040448076208212,5.35071945570684,0.866354800269118,1
"AUP1",-0.0475199998717089,5.59884721362257,0.866451733711998,1
"TTC35",0.0698503059950466,4.32474257969545,0.86676243365959,1
"LONP2",-0.0652530518772386,4.32172718671632,0.86676243365959,1
"GSTCD",0.0650472545752529,4.32068645192416,0.86676243365959,1
"HSF2",0.0631201336229502,4.32173875653371,0.86676243365959,1
"NEDD1",-0.0617402604189645,4.325498969975,0.86676243365959,1
"RBM23",-0.0593928904670089,4.31417330418084,0.86676243365959,1
"CCDC56",0.0634638112532419,4.70223540643255,0.866852301174807,1
"UBE2M",0.0394404221265978,4.95614619801024,0.866948126178501,1
"UBAP1",0.0681385681586837,4.33871542998934,0.867693917300741,1
"ANKRD17",-0.0633091017287289,4.34448019807155,0.867693917300741,1
"PDAP1",0.0629845850288766,4.33642107144986,0.867693917300741,1
"ARL6IP5",-0.0603964678692383,4.33356243737165,0.867693917300741,1
"GLE1",0.0581835231166693,4.34686669820472,0.867693917300741,1
"C6orf72",0.0564800354352514,4.34450222236322,0.867693917300741,1
"ATP5EP2",-0.0550581746527452,4.34055735931099,0.867693917300741,1
"PPP1R12A",0.0504538761664424,4.33954742242238,0.867693917300741,1
"LPPR2",-0.222579693513222,2.86024544149908,0.86805180240223,1
"ZNF443",0.195676084062864,2.85510585546427,0.86805180240223,1
"SNORD114-3",0.191680437172033,2.86217188163834,0.86805180240223,1
"DNAJB9",0.187803241535063,2.85174669635031,0.86805180240223,1
"TPST1",0.186911933093488,2.8477126077825,0.86805180240223,1
"ABCA5",0.186500302602647,2.86196532675645,0.86805180240223,1
"SLC36A1",-0.182722404887735,2.85295426726663,0.86805180240223,1
"PAFAH2",-0.179504165831364,2.86701936490947,0.86805180240223,1
"AVEN",-0.177323131409231,2.87576650787621,0.86805180240223,1
"CIR1",0.173198664703939,2.85496747250761,0.86805180240223,1
"PPP1R9A",-0.1683721403846,2.85925146650022,0.86805180240223,1
"GRAMD4",0.166971808249566,2.87499668872644,0.86805180240223,1
"DNAJC15",-0.159040834926687,2.83728311598726,0.86805180240223,1
"SIK1",0.158560011809315,2.88126036818099,0.86805180240223,1
"RGS16",-0.152938390623079,2.85992988103298,0.86805180240223,1
"STXBP5",-0.150041077011379,2.84341128154215,0.86805180240223,1
"LRP11",0.147631277496065,2.86996675190985,0.86805180240223,1
"PSTK",-0.146552590168035,2.84392387519694,0.86805180240223,1
"LOC100129387",0.142932892388846,2.86402617491225,0.86805180240223,1
"ASPSCR1",-0.142024497903567,2.8686152991686,0.86805180240223,1
"CCDC112",-0.141014885535186,2.84773287942536,0.86805180240223,1
"TMEM67",-0.139199783890419,2.87724005541592,0.86805180240223,1
"SERINC5",-0.125536801977286,2.87123140877781,0.86805180240223,1
"TBC1D2B",0.119499447364167,2.85875024065443,0.86805180240223,1
"SLC35A5",-0.113886493945638,2.87229290363397,0.86805180240223,1
"ULK4",-0.106542443277989,2.85924567651781,0.86805180240223,1
"IFT122",-0.104081299500743,2.85576789853896,0.86805180240223,1
"EFNB1",0.103962601514497,2.86322687462643,0.86805180240223,1
"TSPAN14",0.103782722383182,2.86030396453349,0.86805180240223,1
"MPPE1",-0.103697801495721,2.86848759698176,0.86805180240223,1
"CTSH",0.102065517315304,2.86296399552355,0.86805180240223,1
"TFE3",-0.101080223587718,2.85268557884283,0.86805180240223,1
"C6orf136",-0.0908268685995383,2.86058490394819,0.86805180240223,1
"PIGQ",-0.0906485943188829,2.86295062661197,0.86805180240223,1
"MPDU1",-0.0420281315820292,5.25588421305977,0.868297476016199,1
"COX4I1",0.0356403517830659,7.35327274912383,0.868300455033773,1
"ACAT1",-0.0494048819055446,4.96150821659855,0.868551299349727,1
"SNORD59B",0.0368467526482789,11.4476008722123,0.868941174391071,1
"RPL24",0.0265764921987821,8.21098786100332,0.869067488831684,1
"SIX4",0.0733870390685246,4.37219656749736,0.869500234522038,1
"ZNHIT1",-0.0625765070949049,4.37912006523652,0.869500234522038,1
"GAMT",0.0598036834424054,4.37537510937563,0.869500234522038,1
"DCAF16",0.0541127665332609,4.372922732505,0.869500234522038,1
"SLC39A8",-0.0482045332473804,4.36933186846906,0.869500234522038,1
"TBC1D14",-0.056707709027399,4.39461805529375,0.870376327840313,1
"CD2BP2",-0.0553536925283224,4.39172521186136,0.870376327840313,1
"ACO2",-0.0517731084335754,4.38440335056174,0.870376327840313,1
"NIT2",-0.052140335291174,4.99720367268185,0.870489910475712,1
"UBQLN4",0.0423050263905625,5.22727101026471,0.870749256060221,1
"SNORD36A",0.0367392148041633,7.900889411259,0.870749641846043,1
"THOC2",-0.0618912741770699,4.403172805913,0.871235169087046,1
"MLLT10",-0.0616507101303897,4.40859963056302,0.871235169087046,1
"DYM",-0.0495724570502057,4.40419322997039,0.871235169087046,1
